Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD0242,08-03-25,Smartphone,Electronics,500.0,4.0,2000.0,Chris White,Boston,Gift Card,Pending
ORD0243,05-03-25,Running Shoes,Footwear,60.0,2.0,120.0,Chris White,Houston,Amazon Pay,Completed
ORD0244,06-02-25,Smartphone,Electronics,500.0,4.0,2000.0,Emma Clark,Houston,Credit Card,Completed
ORD0245,04-02-25,Laptop,Electronics,800.0,1.0,800.0,Michael Brown,Los Angeles,Credit Card,Cancelled
ORD0246,17-03-25,T-Shirt,Clothing,20.0,2.0,40.0,Daniel Harris,Miami,Debit Card,Cancelled
ORD0247,30-03-25,Jeans,Clothing,40.0,1.0,40.0,Sophia Miller,Dallas,Debit Card,Cancelled
ORD0248,05-03-25,T-Shirt,Clothing,20.0,2.0,40.0,Chris White,Denver,Debit Card,Cancelled
ORD0249,08-03-25,Smartwatch,Electronics,150.0,3.0,450.0,Emily Johnson,New York,Debit Card,Cancelled
ORD0250,19-02-25,Smartphone,Electronics,500.0,4.0,2000.0,Emily Johnson,Seattle,Amazon Pay,Completed
ORD0150,08-02-25,Book,Books,14.3009205561319,4.031320093422728,60.344431281383834,Daniel Harris,Chicago,Gift Card,Cancelled
ORD0087,13-03-25,Running Shoes,Footwear,58.90198645200121,4.648927196505147,294.52839438672453,Emma Clark,Miami,Debit Card,Completed
ORD0180,04-03-25,Refrigerator,Home Appliances,1108.5977468879662,2.904295374268969,3476.881646261642,David Lee,Boston,Gift Card,Completed
ORD0216,26-03-25,Jeans,Clothing,40.70316250820497,1.918557096662825,76.93925486953218,Chris White,Chicago,Credit Card,Completed
ORD0024,24-03-25,Refrigerator,Home Appliances,1201.725628529476,3.2556009368581016,3793.876740711787,Chris White,Dallas,Credit Card,Cancelled
ORD0183,25-03-25,Washing Machine,Home Appliances,538.7743872892571,1.0297029366205164,566.360353379842,Emma Clark,Seattle,Debit Card,Pending
ORD0103,14-03-25,T-Shirt,Clothing,19.052731701458974,1.9725275521915693,38.9653576960589,Michael Brown,Chicago,PayPal,Pending
ORD0112,06-03-25,Washing Machine,Home Appliances,597.1560606068884,1.825205338698057,1198.5526884276258,David Lee,Dallas,Gift Card,Cancelled
ORD0190,23-02-25,Running Shoes,Footwear,59.12088239853712,0.964383420934497,62.52688430778569,Sophia Miller,Houston,PayPal,Completed
ORD0179,25-03-25,Jeans,Clothing,39.09621194202827,0.9726437088900947,39.06046107517898,Olivia Wilson,Seattle,PayPal,Cancelled
ORD0184,17-02-25,Book,Books,15.242854804218481,4.925709919105109,80.10306545389213,Daniel Harris,Miami,Debit Card,Pending
ORD0243,05-03-25,Running Shoes,Footwear,60.028896918000335,2.0491129747155563,115.42861779110069,Chris White,Houston,Amazon Pay,Completed
ORD0020,07-03-25,Headphones,Electronics,95.16448821256043,3.839782023889118,385.0156575835834,Olivia Wilson,Seattle,Debit Card,Pending
ORD0020,07-03-25,Headphones,Electronics,102.98656833914475,3.770458195945477,411.44301255862564,Olivia Wilson,Seattle,Debit Card,Pending
ORD0210,23-03-25,Laptop,Electronics,784.8125684628337,2.814111413583479,2381.1116716065594,Jane Smith,New York,PayPal,Completed
ORD0134,07-02-25,Smartphone,Electronics,469.23398242136614,5.014343982879029,2680.116416900643,David Lee,Chicago,Gift Card,Pending
ORD0034,02-04-25,T-Shirt,Clothing,19.962600778725584,5.31286721587499,101.57421310135446,Jane Smith,New York,Credit Card,Pending
ORD0053,24-03-25,Running Shoes,Footwear,60.93212771309243,4.144703184515301,235.94725097138775,Emily Johnson,Los Angeles,PayPal,Completed
ORD0021,05-02-25,Headphones,Electronics,104.55729173231059,3.010597767582797,309.7916649212004,Chris White,Miami,Debit Card,Cancelled
ORD0034,02-04-25,T-Shirt,Clothing,19.592295783515144,5.151972946018648,97.16498150404061,Jane Smith,New York,Credit Card,Pending
ORD0063,30-03-25,Smartphone,Electronics,506.40979652902627,4.818122339919478,2499.744763753354,Emma Clark,Miami,Gift Card,Completed
ORD0191,28-02-25,Jeans,Clothing,39.761343540512236,4.344122744195407,170.140771225683,John Doe,Seattle,Amazon Pay,Pending
ORD0173,28-02-25,Refrigerator,Home Appliances,1329.4087947387795,0.9637665545672517,1195.5739100550677,Olivia Wilson,Seattle,PayPal,Completed
ORD0015,20-02-25,Smartwatch,Electronics,159.12845086327576,3.881494568084833,608.0954264927924,John Doe,Seattle,Credit Card,Completed
ORD0085,06-02-25,Smartphone,Electronics,506.27029717279146,5.264425548313,2311.382767422718,Michael Brown,Houston,PayPal,Completed
ORD0179,25-03-25,Jeans,Clothing,38.821818849014285,0.9776809201815277,36.68837256423678,Olivia Wilson,Seattle,PayPal,Cancelled
ORD0102,28-02-25,Smartphone,Electronics,505.7893463097914,1.9437330747413124,1094.5379458613302,David Lee,Boston,PayPal,Pending
ORD0215,07-03-25,Running Shoes,Footwear,61.13278913223465,0.9765180662570373,61.44777712848365,Emma Clark,Houston,PayPal,Completed
ORD0155,05-02-25,Refrigerator,Home Appliances,1232.7230718658282,3.9052523158372274,4561.965375519625,Sophia Miller,Seattle,Credit Card,Pending
ORD0044,24-03-25,Smartwatch,Electronics,145.44323213817674,0.9927077954240733,142.82914166158645,Chris White,Houston,Debit Card,Pending
ORD0206,12-02-25,Washing Machine,Home Appliances,587.8736517718506,4.991710914973905,2990.8174354489033,Emma Clark,Miami,Amazon Pay,Pending
ORD0067,31-03-25,Headphones,Electronics,105.62098265729102,3.16314585685108,281.05107165227383,Chris White,New York,Debit Card,Pending
ORD0019,22-03-25,Running Shoes,Footwear,58.034374330362596,3.029900811398484,173.47118876097417,Olivia Wilson,Houston,Credit Card,Completed
ORD0250,19-02-25,Smartphone,Electronics,493.6200907971972,4.1739951587441935,2030.5707826552366,Emily Johnson,Seattle,Amazon Pay,Completed
ORD0100,13-02-25,Running Shoes,Footwear,57.03896037560098,0.942157990021059,57.698958262559636,Jane Smith,Houston,Gift Card,Cancelled
ORD0113,19-03-25,Book,Books,14.08188163287175,5.176767551158465,74.43128513193585,David Lee,San Francisco,Debit Card,Pending
ORD0129,26-02-25,Jeans,Clothing,41.8220014340784,4.65612986698462,182.36830429481478,Emily Johnson,New York,Debit Card,Pending
ORD0212,09-03-25,T-Shirt,Clothing,21.26265353580012,4.454811971720489,80.64646657480083,Emma Clark,Houston,Debit Card,Completed
ORD0188,14-02-25,Book,Books,16.19908396040907,1.09555637351162,14.3769805387863,John Doe,Boston,Amazon Pay,Completed
ORD0124,10-02-25,Book,Books,14.547655825405803,1.0528020050006626,17.29544157184718,Emma Clark,Seattle,Gift Card,Pending
ORD0064,13-02-25,Refrigerator,Home Appliances,1249.2302444905672,3.8877577182827046,4972.991568666302,Emily Johnson,Denver,PayPal,Pending
ORD0093,06-03-25,Refrigerator,Home Appliances,1290.3286276293304,4.900155509908663,6381.254801928465,David Lee,Denver,PayPal,Cancelled
ORD0109,17-03-25,Jeans,Clothing,38.68501363244413,5.385380697915401,198.57023646745532,Michael Brown,New York,PayPal,Completed
ORD0133,23-02-25,Laptop,Electronics,851.7213711584855,0.9909205255079736,795.9487290391755,Emily Johnson,New York,Amazon Pay,Pending
ORD0212,09-03-25,T-Shirt,Clothing,19.8857230391062,4.353630767188178,78.7720827548197,Emma Clark,Houston,Debit Card,Completed
ORD0127,18-02-25,T-Shirt,Clothing,20.8621461749668,2.9464494032580753,65.99784197156053,Emma Clark,Dallas,Debit Card,Completed
ORD0035,02-04-25,Laptop,Electronics,756.9772157193794,3.048791954304534,2275.373775750408,Emma Clark,Denver,Amazon Pay,Completed
ORD0070,10-03-25,Book,Books,14.56847534433529,0.9502447513666267,13.21925340163339,Emily Johnson,Boston,Credit Card,Completed
ORD0188,14-02-25,Book,Books,14.834833595540497,0.9770189832944285,16.031794442006778,John Doe,Boston,Amazon Pay,Completed
ORD0208,02-02-25,Refrigerator,Home Appliances,1211.1014766471449,3.161688609683164,3493.6695795054466,John Doe,Miami,PayPal,Completed
ORD0084,14-02-25,T-Shirt,Clothing,18.47480657736989,4.972567812720453,97.26077387756952,Olivia Wilson,Boston,PayPal,Completed
ORD0141,21-03-25,Smartphone,Electronics,442.22003605627253,2.1682923305112265,964.7744361831438,John Doe,Miami,PayPal,Completed
ORD0087,13-03-25,Running Shoes,Footwear,61.069620031022176,4.949841884332232,326.62968867842426,Emma Clark,Miami,Debit Card,Completed
ORD0232,14-03-25,Refrigerator,Home Appliances,1188.2676606403,2.9825434709413785,3625.3663300269272,Emma Clark,Los Angeles,Credit Card,Completed
ORD0063,30-03-25,Smartphone,Electronics,467.02716943054423,5.2083720917556455,2501.737613260115,Emma Clark,Miami,Gift Card,Completed
ORD0110,18-02-25,Smartphone,Electronics,502.72954947516956,4.637742638215048,2797.985126934884,Olivia Wilson,Dallas,Amazon Pay,Pending
ORD0106,15-03-25,T-Shirt,Clothing,18.671682133051558,2.9692128487631164,61.22528032104894,Olivia Wilson,Chicago,PayPal,Pending
ORD0211,13-03-25,Smartphone,Electronics,490.10246562064447,0.9063249829868799,498.87965949007986,David Lee,Miami,Gift Card,Pending
ORD0019,22-03-25,Running Shoes,Footwear,57.228625000677475,2.943393418034909,197.39584500126725,Olivia Wilson,Houston,Credit Card,Completed
ORD0081,26-02-25,Headphones,Electronics,91.02715495078787,3.31218334074527,302.9344719858994,Michael Brown,Chicago,PayPal,Cancelled
ORD0030,10-02-25,Washing Machine,Home Appliances,591.806585785267,3.204697279695085,1858.394861304567,Emily Johnson,Dallas,Gift Card,Cancelled
ORD0024,24-03-25,Refrigerator,Home Appliances,1282.2529336709254,3.083524681176308,3683.322261312284,Chris White,Dallas,Credit Card,Cancelled
ORD0046,06-03-25,Running Shoes,Footwear,56.571726212737076,1.9477946470542613,118.06454110857159,David Lee,Houston,Debit Card,Cancelled
ORD0036,09-02-25,Refrigerator,Home Appliances,1101.2104139365726,2.027152530590407,2440.0401451302173,Sophia Miller,Boston,PayPal,Cancelled
ORD0058,13-03-25,Smartphone,Electronics,438.92432502024553,0.9572951354796638,492.28135026646737,Jane Smith,Chicago,PayPal,Cancelled
ORD0066,14-03-25,Smartwatch,Electronics,139.93513927480834,2.0709258422081476,297.57457679466495,Michael Brown,Denver,PayPal,Pending
ORD0179,25-03-25,Jeans,Clothing,40.2260350762071,0.914252670594318,38.812337347294736,Olivia Wilson,Seattle,PayPal,Cancelled
ORD0165,14-03-25,Book,Books,14.622056733908698,0.9761489095552426,14.41445587661238,David Lee,New York,Amazon Pay,Pending
ORD0153,23-02-25,Smartwatch,Electronics,136.8950220331551,5.678382597370487,730.5423353644637,Sophia Miller,San Francisco,PayPal,Pending
ORD0092,15-03-25,Smartphone,Electronics,496.23036883691043,1.9891809189901002,976.7735226299752,Olivia Wilson,Boston,PayPal,Cancelled
ORD0095,17-02-25,Smartwatch,Electronics,153.26068119612412,4.223193179789809,584.1128271367842,Chris White,New York,Debit Card,Cancelled
ORD0082,24-02-25,Smartphone,Electronics,484.26218855655196,2.9538501880354104,1535.096289060523,Jane Smith,Seattle,Debit Card,Cancelled
ORD0029,12-02-25,Smartphone,Electronics,486.9557295355834,0.9909488744805527,462.71769067224864,Sophia Miller,Denver,Credit Card,Cancelled
ORD0136,11-02-25,Refrigerator,Home Appliances,1201.2131960861136,1.932711011670722,2437.9425129479996,Daniel Harris,San Francisco,PayPal,Cancelled
ORD0102,28-02-25,Smartphone,Electronics,506.68174971182225,2.0688880720650067,981.7811795691423,David Lee,Boston,PayPal,Pending
ORD0143,31-03-25,Refrigerator,Home Appliances,1247.7833432522496,1.9766031323469773,2483.25560922819,Jane Smith,Dallas,PayPal,Cancelled
ORD0052,24-02-25,Laptop,Electronics,709.4417534631157,2.9818906167462584,2464.3693176574434,John Doe,San Francisco,Credit Card,Pending
ORD0040,26-03-25,Smartwatch,Electronics,141.4546015626248,1.025517815972056,142.6144323022164,Emily Johnson,Seattle,Gift Card,Pending
ORD0223,24-03-25,Jeans,Clothing,37.51635642103005,1.97129817582488,74.00469568635853,David Lee,Denver,Amazon Pay,Cancelled
ORD0027,07-02-25,T-Shirt,Clothing,21.812431169568466,1.0646109512976902,19.931829053724556,Daniel Harris,New York,Amazon Pay,Pending
ORD0044,24-03-25,Smartwatch,Electronics,166.12994924802308,1.045326733365762,152.0533873870827,Chris White,Houston,Debit Card,Pending
ORD0090,24-03-25,Smartwatch,Electronics,145.27872996436867,4.434272669978242,743.6566115645794,Emily Johnson,Houston,Amazon Pay,Completed
ORD0125,23-02-25,Smartphone,Electronics,480.53332486879265,1.0420556609725018,462.2845055235421,Emily Johnson,Denver,Amazon Pay,Completed
ORD0067,31-03-25,Headphones,Electronics,96.26176860373893,2.9648766474538024,296.2233418395885,Chris White,New York,Debit Card,Pending
ORD0079,09-03-25,Running Shoes,Footwear,62.1949850575219,1.9383216729711041,120.34210300458784,Emily Johnson,Denver,Gift Card,Cancelled
ORD0183,25-03-25,Washing Machine,Home Appliances,590.5558328604805,1.0137230323160904,579.8854595451445,Emma Clark,Seattle,Debit Card,Pending
ORD0247,30-03-25,Jeans,Clothing,40.05164520468422,1.132224060676715,42.05807374864584,Sophia Miller,Dallas,Debit Card,Cancelled
ORD0118,10-02-25,Headphones,Electronics,96.63094941508325,4.777675906057159,531.5962293695922,John Doe,Houston,Amazon Pay,Completed
ORD0028,03-02-25,Headphones,Electronics,88.47065482980463,0.9893337632954002,97.55574227994548,Jane Smith,Chicago,Amazon Pay,Completed
ORD0093,06-03-25,Refrigerator,Home Appliances,1215.9259048717759,4.762050948816789,6040.338584742726,David Lee,Denver,PayPal,Cancelled
ORD0011,17-02-25,Book,Books,14.36858896708651,1.9462165416160293,29.64565399013923,David Lee,Boston,Amazon Pay,Pending
ORD0097,25-03-25,Book,Books,14.001782064337405,5.825698391038587,79.2103544099334,Olivia Wilson,Chicago,Amazon Pay,Pending
ORD0157,08-02-25,Smartphone,Electronics,436.1067657859652,2.8775751573973527,1570.3553692985304,Sophia Miller,Denver,Credit Card,Pending
ORD0029,12-02-25,Smartphone,Electronics,503.46430459327684,1.0216385672792854,503.51398377735444,Sophia Miller,Denver,Credit Card,Cancelled
ORD0044,24-03-25,Smartwatch,Electronics,154.32957066292946,1.0726212652785339,153.13774369844822,Chris White,Houston,Debit Card,Pending
ORD0119,16-03-25,Smartphone,Electronics,501.94789566643306,1.9093463343081902,1057.5979475275847,Chris White,Chicago,PayPal,Pending
ORD0246,17-03-25,T-Shirt,Clothing,21.84773872466078,2.0345025881231376,37.410967153378245,Daniel Harris,Miami,Debit Card,Cancelled
ORD0029,12-02-25,Smartphone,Electronics,525.9414490409347,0.9484389040800513,513.3541148951206,Sophia Miller,Denver,Credit Card,Cancelled
ORD0229,21-03-25,Running Shoes,Footwear,60.65187573072879,3.0093657194339865,162.88507967051027,Emma Clark,San Francisco,Credit Card,Pending
ORD0164,25-02-25,Smartwatch,Electronics,150.37136890258301,4.7423057242272595,794.1438745915049,Michael Brown,Boston,Debit Card,Pending
ORD0006,14-03-25,T-Shirt,Clothing,20.570331026443935,0.951465355496896,18.4619605994285,John Doe,Dallas,Credit Card,Pending
ORD0115,21-03-25,Running Shoes,Footwear,57.10458830303867,2.9645577331185122,180.94470873080851,Olivia Wilson,Miami,Amazon Pay,Completed
ORD0056,19-03-25,Smartwatch,Electronics,139.94167329327675,1.9655292044884516,305.2507513347763,Emma Clark,Dallas,Credit Card,Completed
ORD0176,27-03-25,Book,Books,15.143822185618678,0.9864256498838151,12.59970402385807,Michael Brown,Boston,Amazon Pay,Completed
ORD0088,06-02-25,Refrigerator,Home Appliances,1170.727588088217,1.9811776037255573,2613.738316821478,Chris White,Seattle,Debit Card,Pending
ORD0011,17-02-25,Book,Books,15.260620975756584,1.94232108424475,30.323800944655463,David Lee,Boston,Amazon Pay,Pending
ORD0202,21-02-25,Smartphone,Electronics,490.2351178064111,1.9252012195303316,1019.6025073327423,Daniel Harris,Miami,Credit Card,Cancelled
ORD0075,26-02-25,Headphones,Electronics,105.45957211447188,2.0445227596803845,213.17192105521033,Daniel Harris,Boston,PayPal,Pending
ORD0180,04-03-25,Refrigerator,Home Appliances,1265.9776301359432,2.8188056552122407,3739.5218012517703,David Lee,Boston,Gift Card,Completed
ORD0160,06-02-25,Washing Machine,Home Appliances,584.6208865424535,3.0810268911923613,1783.8269299221602,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0031,24-03-25,Smartphone,Electronics,491.91658433923925,1.018351039271621,484.415370152078,John Doe,Houston,Gift Card,Pending
ORD0238,16-03-25,Headphones,Electronics,100.08665066767372,0.9271119549439173,105.39346795304579,Olivia Wilson,Denver,PayPal,Completed
ORD0201,03-02-25,Book,Books,14.494356583033857,3.9504167871340408,61.97243740377854,Michael Brown,San Francisco,Credit Card,Completed
ORD0098,14-02-25,Smartwatch,Electronics,146.73532198657657,2.094513294946904,336.4133546290834,Chris White,Miami,PayPal,Pending
ORD0071,16-03-25,Smartwatch,Electronics,151.95225077496244,5.060146803326843,715.4666537367841,John Doe,Denver,Credit Card,Pending
ORD0038,26-03-25,Laptop,Electronics,851.7987792604625,2.697563133202215,2452.519263736988,Olivia Wilson,Chicago,Amazon Pay,Completed
ORD0023,23-02-25,Book,Books,14.6977514767547,1.0146934466824875,13.873848080275122,Emma Clark,Houston,Credit Card,Pending
ORD0063,30-03-25,Smartphone,Electronics,502.3472934510753,5.490222045917732,2559.850835947376,Emma Clark,Miami,Gift Card,Completed
ORD0087,13-03-25,Running Shoes,Footwear,63.6977524282456,5.010555734755827,296.08098107460154,Emma Clark,Miami,Debit Card,Completed
ORD0072,07-03-25,Laptop,Electronics,800.8584890528675,3.1927923133722906,2338.6672159022883,Daniel Harris,Houston,Credit Card,Pending
ORD0121,18-02-25,Smartphone,Electronics,524.6119800877811,1.0516706591557508,505.4799924344692,John Doe,Dallas,Gift Card,Pending
ORD0005,10-03-25,Smartwatch,Electronics,159.51971042133877,3.17684267072429,463.4750608157525,Emma Clark,New York,Debit Card,Pending
ORD0065,16-03-25,Book,Books,14.751068408357298,2.816023024892047,48.51856137904112,Emma Clark,San Francisco,Amazon Pay,Pending
ORD0053,24-03-25,Running Shoes,Footwear,59.09117270695325,4.026694711623944,256.92227975453835,Emily Johnson,Los Angeles,PayPal,Completed
ORD0129,26-02-25,Jeans,Clothing,39.961405085207915,4.67345353107615,185.41790021307196,Emily Johnson,New York,Debit Card,Pending
ORD0158,24-02-25,Laptop,Electronics,813.3695757228619,2.831943636590357,2418.6055053337423,Chris White,Miami,Debit Card,Pending
ORD0128,23-03-25,Smartwatch,Electronics,153.62323637336488,2.003859510084204,311.3748428516097,Emily Johnson,Dallas,PayPal,Cancelled
ORD0097,25-03-25,Book,Books,16.23736340569574,4.64450384106504,75.2084429482854,Olivia Wilson,Chicago,Amazon Pay,Pending
ORD0062,10-02-25,Laptop,Electronics,797.5810570041552,4.931273303525018,4026.2125474735813,Olivia Wilson,San Francisco,PayPal,Completed
ORD0096,30-03-25,Smartwatch,Electronics,150.0332819033631,2.8426154807997124,441.67015290568736,Jane Smith,New York,Amazon Pay,Completed
ORD0209,29-03-25,Jeans,Clothing,40.50458803719817,5.087012398850563,195.24203174501974,Daniel Harris,Dallas,PayPal,Completed
ORD0149,20-03-25,Running Shoes,Footwear,61.37282427306231,3.302627837887895,179.42698306940358,Michael Brown,New York,Gift Card,Pending
ORD0084,14-02-25,T-Shirt,Clothing,20.30007718515727,4.605374176020554,98.92794481065815,Olivia Wilson,Boston,PayPal,Completed
ORD0160,06-02-25,Washing Machine,Home Appliances,611.2940571964405,2.963049900885281,1699.5141137524918,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0121,18-02-25,Smartphone,Electronics,473.5012219839315,0.9179677255049278,544.6068717263415,John Doe,Dallas,Gift Card,Pending
ORD0007,18-03-25,Smartwatch,Electronics,145.31190325630115,4.039647542254072,604.7624059151389,Emma Clark,Houston,PayPal,Completed
ORD0058,13-03-25,Smartphone,Electronics,493.14011378297073,0.9874699494317062,529.0206691450734,Jane Smith,Chicago,PayPal,Cancelled
ORD0091,03-02-25,Laptop,Electronics,762.3213042840642,3.952687735230312,3295.60491647203,Daniel Harris,Houston,Gift Card,Pending
ORD0165,14-03-25,Book,Books,15.779777005969587,1.0149032131521643,14.602064614599282,David Lee,New York,Amazon Pay,Pending
ORD0096,30-03-25,Smartwatch,Electronics,154.96724389974787,2.6618078875181506,475.93960248971456,Jane Smith,New York,Amazon Pay,Completed
ORD0081,26-02-25,Headphones,Electronics,102.78844494728618,3.064766897088896,294.9918792565142,Michael Brown,Chicago,PayPal,Cancelled
ORD0147,05-02-25,Running Shoes,Footwear,59.16585840999611,4.481319272143791,314.2060330241931,Jane Smith,Dallas,PayPal,Pending
ORD0063,30-03-25,Smartphone,Electronics,488.7303310396075,5.571849132064642,2702.792545111183,Emma Clark,Miami,Gift Card,Completed
ORD0157,08-02-25,Smartphone,Electronics,530.023630764463,2.8167573912320334,1642.57793021722,Sophia Miller,Denver,Credit Card,Pending
ORD0212,09-03-25,T-Shirt,Clothing,19.663365117038115,4.1715781369864695,78.26911767864419,Emma Clark,Houston,Debit Card,Completed
ORD0182,02-04-25,T-Shirt,Clothing,22.21486837162477,4.822603709507179,94.3325428205283,Emma Clark,Denver,PayPal,Completed
ORD0012,13-03-25,Jeans,Clothing,37.80244265537138,3.672009142227125,154.15418730799718,Michael Brown,Dallas,Credit Card,Completed
ORD0028,03-02-25,Headphones,Electronics,99.39748529104054,1.0093757253413003,97.33344669794928,Jane Smith,Chicago,Amazon Pay,Completed
ORD0203,21-02-25,Refrigerator,Home Appliances,1162.0853514063845,3.0277560705789783,3742.269679657708,John Doe,Dallas,Debit Card,Completed
ORD0209,29-03-25,Jeans,Clothing,40.8207092957755,5.067091930455929,205.21137733887792,Daniel Harris,Dallas,PayPal,Completed
ORD0056,19-03-25,Smartwatch,Electronics,158.36050236360515,1.9608016084670092,282.84697538021237,Emma Clark,Dallas,Credit Card,Completed
ORD0236,05-03-25,Smartphone,Electronics,485.7381171431791,4.821951804254386,2603.996007176331,John Doe,Boston,PayPal,Completed
ORD0142,15-03-25,Smartphone,Electronics,524.2607144534534,2.8365682521397204,1544.837111229975,Sophia Miller,Miami,Gift Card,Completed
ORD0075,26-02-25,Headphones,Electronics,104.24861250414257,1.8303663197528757,216.68515686816997,Daniel Harris,Boston,PayPal,Pending
ORD0249,08-03-25,Smartwatch,Electronics,139.7396579053733,2.9341194337300296,477.87512286617897,Emily Johnson,New York,Debit Card,Cancelled
ORD0029,12-02-25,Smartphone,Electronics,489.95855245208435,0.9972020731091853,464.14794089457797,Sophia Miller,Denver,Credit Card,Cancelled
ORD0171,28-02-25,Smartwatch,Electronics,150.9456262340013,2.198824417332425,313.5135980815523,Daniel Harris,Houston,PayPal,Completed
ORD0213,06-02-25,Laptop,Electronics,799.7295870894986,1.0590699887893398,870.8305695802013,Jane Smith,Los Angeles,Amazon Pay,Cancelled
ORD0186,02-03-25,Washing Machine,Home Appliances,641.2458800929376,4.097971456253716,2528.390616903286,Michael Brown,New York,PayPal,Completed
ORD0079,09-03-25,Running Shoes,Footwear,59.567429106688806,2.0550397717920834,122.71476839766137,Emily Johnson,Denver,Gift Card,Cancelled
ORD0161,22-02-25,Headphones,Electronics,94.33686313581994,1.0191037035819903,100.53104029402984,Emily Johnson,Los Angeles,Credit Card,Completed
